project_id,month,planned_spend,actual_spend,cumulative_planned,cumulative_actual
ADV-0017,2023-09-01,34024.015038759695,30343.407129949905,136096.06015503878,170241.89274591842
ADV-0017,2023-10-01,34024.015038759695,43529.62217225241,170120.07519379846,213771.51491817084
ADV-0017,2023-11-01,34024.015038759695,43249.50239520399,204144.09023255817,257021.01731337485
ADV-0017,2023-12-01,34024.015038759695,52199.69468353506,238168.10527131788,309220.71199690993
ADV-0017,2024-01-01,34024.015038759695,37550.0033120058,272192.12031007756,346770.7153089157
ADV-0017,2024-02-01,34024.015038759695,37321.20171355062,306216.13534883724,384091.9170224663
ADV-0017,2024-03-01,34024.015038759695,44717.89265382744,340240.1503875969,428809.80967629375
ADV-0017,2024-04-01,34024.015038759695,45153.40424514452,374264.16542635666,473963.21392143826
ADV-0017,2024-05-01,34024.015038759695,40249.42309600537,408288.18046511634,514212.63701744366
ADV-0017,2024-06-01,34024.015038759695,39464.19097799927,442312.195503876,553676.8279954429
ADV-0017,2024-07-01,34024.015038759695,40993.832823738194,476336.21054263576,594670.6608191811
ADV-0017,2024-08-01,34024.015038759695,51979.16361287652,510360.22558139544,646649.8244320577
ADV-0017,2024-09-01,34024.015038759695,40006.35121344926,544384.2406201551,686656.1756455069
ADV-0017,2024-10-01,34024.015038759695,54341.114594187806,578408.2556589148,740997.2902396948
ADV-0017,2024-11-01,34024.015038759695,41288.9354161747,612432.2706976745,782286.2256558695
ADV-0017,2024-12-01,34024.015038759695,54618.63600028222,646456.2857364342,836904.8616561517
ADV-0017,2025-01-01,34024.015038759695,51134.42251532297,680480.3007751938,888039.2841714746
ADV-0017,2025-02-01,34024.015038759695,37050.09609849968,714504.3158139536,925089.3802699744
ADV-0017,2025-03-01,34024.015038759695,52056.89444138181,748528.3308527133,977146.2747113561
ADV-0017,2025-04-01,34024.015038759695,29493.911036294114,782552.345891473,1006640.1857476502
ADV-0017,2025-05-01,34024.015038759695,53895.45230462592,816576.3609302327,1060535.638052276
ADV-0017,2025-06-01,34024.015038759695,45110.61422140247,850600.3759689924,1105646.2522736785
ADV-0017,2025-07-01,34024.015038759695,27827.012228054384,884624.391007752,1133473.264501733
ADV-0018,2023-06-01,96442.31156756757,128938.15465823907,96442.31156756757,128938.15465823907
ADV-0018,2023-07-01,96442.31156756757,156944.2322154274,192884.62313513513,285882.38687366643
ADV-0018,2023-08-01,96442.31156756757,80184.50800939555,289326.9347027027,366066.894883062
ADV-0018,2023-09-01,96442.31156756757,121336.50104482123,385769.24627027026,487403.3959278832
ADV-0018,2023-10-01,96442.31156756757,137725.31369483183,482211.55783783784,625128.709622715
ADV-0018,2023-11-01,96442.31156756757,143026.60564754743,578653.8694054054,768155.3152702624
ADV-0018,2023-12-01,96442.31156756757,109381.79997122979,675096.180972973,877537.1152414922
ADV-0018,2024-01-01,96442.31156756757,91588.03942869112,771538.4925405405,969125.1546701833
ADV-0018,2024-02-01,96442.31156756757,77854.13667985244,867980.804108108,1046979.2913500357
ADV-0018,2024-03-01,96442.31156756757,123461.49489366951,964423.1156756757,1170440.7862437053
ADV-0018,2024-04-01,96442.31156756757,112698.79559203851,1060865.4272432432,1283139.5818357437
ADV-0018,2024-05-01,96442.31156756757,154779.79015543745,1157307.7388108107,1437919.3719911813
ADV-0018,2024-06-01,96442.31156756757,79404.07201230824,1253750.0503783782,1517323.4440034896
ADV-0019,2023-07-01,4820.458734858681,6619.202799569457,4820.458734858681,6619.202799569457
ADV-0019,2023-08-01,4820.458734858681,3817.6600321168303,9640.917469717362,10436.862831686287
ADV-0019,2023-09-01,4820.458734858681,4438.9776354695105,14461.376204576043,14875.840467155798
ADV-0019,2023-10-01,4820.458734858681,5635.837015712497,19281.834939434724,20511.677482868297
ADV-0019,2023-11-01,4820.458734858681,5641.323805178106,24102.293674293403,26153.001288046406
ADV-0019,2023-12-01,4820.458734858681,6620.49745692119,28922.752409152086,32773.4987449676
ADV-0019,2024-01-01,4820.458734858681,7572.880275410432,33743.21114401077,40346.37902037803
ADV-0019,2024-02-01,4820.458734858681,6422.529999862572,38563.66987886945,46768.9090202406
ADV-0019,2024-03-01,4820.458734858681,7756.652626301902,43384.12861372813,54525.561646542505
ADV-0019,2024-04-01,4820.458734858681,7451.570020434554,48204.58734858681,61977.13166697706
ADV-0019,2024-05-01,4820.458734858681,6191.203513343955,53025.04608344549,68168.33518032101
ADV-0019,2024-06-01,4820.458734858681,7248.701755559324,57845.50481830417,75417.03693588033
ADV-0019,2024-07-01,4820.458734858681,6437.5698178092625,62665.96355316285,81854.60675368959
ADV-0019,2024-08-01,4820.458734858681,4044.995834236877,67486.42228802154,85899.60258792646
ADV-0019,2024-09-01,4820.458734858681,6853.231512129951,72306.88102288022,92752.83410005641
ADV-0019,2024-10-01,4820.458734858681,4114.355183593905,77127.3397577389,96867.18928365031
ADV-0019,2024-11-01,4820.458734858681,6231.85457120842,81947.79849259758,103099.04385485873
ADV-0019,2024-12-01,4820.458734858681,6692.355569498322,86768.25722745626,109791.39942435705
ADV-0019,2025-01-01,4820.458734858681,3993.963585137345,91588.71596231493,113785.3630094944
ADV-0019,2025-02-01,4820.458734858681,4690.784998662561,96409.17469717361,118476.14800815696
ADV-0019,2025-03-01,4820.458734858681,7596.038210881617,101229.63343203231,126072.18621903857
ADV-0019,2025-04-01,4820.458734858681,6326.161574044756,106050.09216689099,132398.34779308332
ADV-0019,2025-05-01,4820.458734858681,4756.499425612126,110870.55090174967,137154.84721869545
ADV-0019,2025-06-01,4820.458734858681,6641.619361363316,115691.00963660835,143796.46658005877
ADV-0019,2025-07-01,4820.458734858681,6243.280999439762,120511.46837146702,150039.74757949854
ADV-0020,2023-09-01,27729.315758468336,32369.433906693528,27729.315758468336,32369.433906693528
ADV-0020,2023-10-01,27729.315758468336,43529.66163748233,55458.63151693667,75899.09554417586
ADV-0020,2023-11-01,27729.315758468336,36646.198641626535,83187.94727540501,112545.2941858024
ADV-0020,2023-12-01,27729.315758468336,29403.447159513722,110917.26303387334,141948.7413453161
ADV-0020,2024-01-01,27729.315758468336,39388.44681894527,138646.5787923417,181337.18816426137
ADV-0020,2024-02-01,27729.315758468336,41375.65054136106,166375.89455081002,222712.83870562242
ADV-0020,2024-03-01,27729.315758468336,23519.64610106507,194105.21030927834,246232.48480668748
ADV-0020,2024-04-01,27729.315758468336,25291.04722071219,221834.5260677467,271523.5320273997
ADV-0020,2024-05-01,27729.315758468336,25659.613598631688,249563.84182621504,297183.1456260314
ADV-0020,2024-06-01,27729.315758468336,36828.62457243895,277293.1575846834,334011.77019847033
ADV-0020,2024-07-01,27729.315758468336,34755.3016456906,305022.4733431517,368767.0718441609
ADV-0020,2024-08-01,27729.315758468336,35130.404534637,332751.78910162003,403897.4763787979
ADV-0020,2024-09-01,27729.315758468336,42696.92819460743,360481.1048600884,446594.40457340534
ADV-0020,2024-10-01,27729.315758468336,38820.29281076911,388210.4206185567,485414.69738417445
ADV-0020,2024-11-01,27729.315758468336,23583.519956440978,415939.736377025,508998.2173406154
ADV-0020,2024-12-01,27729.315758468336,28746.5935998909,443669.0521354934,537744.8109405063
ADV-0020,2025-01-01,27729.315758468336,30813.198666927572,471398.3678939617,568558.0096074338
ADV-0020,2025-02-01,27729.315758468336,29885.975139154343,499127.6836524301,598443.9847465882
ADV-0020,2025-03-01,27729.315758468336,36313.58265207126,526856.9994108984,634757.5673986594
ADV-0020,2025-04-01,27729.315758468336,41547.53678236873,554586.3151693668,676305.1041810282
ADV-0020,2025-05-01,27729.315758468336,27771.787117252814,582315.630927835,704076.891298281
ADV-0020,2025-06-01,27729.315758468336,33552.24501137911,610044.9466863034,737629.1363096602
ADV-0020,2025-07-01,27729.315758468336,39137.68838104661,637774.2624447717,776766.8246907068
ADV-0021,2023-09-01,99761.30897560976,123661.05957442363,99761.30897560976,123661.05957442363
ADV-0021,2023-10-01,99761.30897560976,99900.31670908985,199522.61795121952,223561.3762835135
ADV-0021,2023-11-01,99761.30897560976,129285.96033369543,299283.92692682927,352847.3366172089
ADV-0021,2023-12-01,99761.30897560976,89088.20765559918,399045.23590243905,441935.54427280807
ADV-0021,2024-01-01,99761.30897560976,174052.37019060674,498806.5448780488,615987.9144634148
ADV-0021,2024-02-01,99761.30897560976,90965.19045412006,598567.8538536585,706953.1049175349
ADV-0021,2024-03-01,99761.30897560976,125790.87474835433,698329.1628292684,832743.9796658892
ADV-0021,2024-04-01,99761.30897560976,134546.68181903686,798090.4718048781,967290.661484926
ADV-0021,2024-05-01,99761.30897560976,178162.8915852699,897851.7807804878,1145453.553070196
ADV-0021,2024-06-01,99761.30897560976,99699.55180683664,997613.0897560976,1245153.1048770326
ADV-0021,2024-07-01,99761.30897560976,94758.70410095452,1097374.3987317074,1339911.8089779872
ADV-0021,2024-08-01,99761.30897560976,84633.29470152197,1197135.707707317,1424545.1036795091
ADV-0021,2024-09-01,99761.30897560976,98698.70931355831,1296897.0166829268,1523243.8129930675
ADV-0021,2024-10-01,99761.30897560976,103650.2102982943,1396658.3256585367,1626894.0232913618
ADV-0021,2024-11-01,99761.30897560976,144190.77648101794,1496419.6346341465,1771084.7997723797
ADV-0022,2024-02-01,83872.0987218045,79328.46757979863,83872.0987218045,79328.46757979863
ADV-0022,2024-03-01,83872.0987218045,64894.35759587318,167744.197443609,144222.8251756718
ADV-0022,2024-04-01,83872.0987218045,123308.6128077471,251616.2961654135,267531.43798341893
ADV-0022,2024-05-01,83872.0987218045,89900.37945370164,335488.394887218,357431.8174371206
ADV-0022,2024-06-01,83872.0987218045,89038.11150379013,419360.4936090225,446469.92894091073
ADV-0022,2024-07-01,83872.0987218045,85326.59869392401,503232.592330827,531796.5276348348
ADV-0022,2024-08-01,83872.0987218045,134088.21230948373,587104.6910526315,665884.7399443185
ADV-0022,2024-09-01,83872.0987218045,75734.8042661948,670976.789774436,741619.5442105134
ADV-0022,2024-10-01,83872.0987218045,128498.57103497522,754848.8884962406,870118.1152454886
ADV-0022,2024-11-01,83872.0987218045,119698.74329089737,838720.987218045,989816.8585363859
ADV-0022,2024-12-01,83872.0987218045,68949.46433617045,922593.0859398495,1058766.3228725563
ADV-0022,2025-01-01,83872.0987218045,134911.11772310597,1006465.184661654,1193677.4405956622
ADV-0022,2025-02-01,83872.0987218045,83071.97504518501,1090337.2833834586,1276749.4156408473
ADV-0022,2025-03-01,83872.0987218045,70551.16707089132,1174209.382105263,1347300.5827117385
ADV-0022,2025-04-01,83872.0987218045,123503.9717067025,1258081.4808270675,1470804.5544184411
ADV-0022,2025-05-01,83872.0987218045,114616.89778159777,1341953.579548872,1585421.4522000388
ADV-0022,2025-06-01,83872.0987218045,108134.37187297159,1425825.6782706766,1693555.8240730104
ADV-0022,2025-07-01,83872.0987218045,74710.53686630726,1509697.7769924812,1768266.3609393176
ADV-0023,2024-04-01,23123.085371702637,29544.37389665311,23123.085371702637,29544.37389665311
ADV-0023,2024-05-01,23123.085371702637,36137.795799898275,46246.17074340527,65682.16969655138
ADV-0023,2024-06-01,23123.085371702637,25727.23031403377,69369.25611510791,91409.40001058516
ADV-0023,2024-07-01,23123.085371702637,25903.294122473333,92492.34148681055,117312.6941330585
ADV-0023,2024-08-01,23123.085371702637,19168.22881915467,115615.42685851318,136480.92295221315
ADV-0023,2024-09-01,23123.085371702637,22903.08704583305,138738.51223021583,159384.0099980462
ADV-0023,2024-10-01,23123.085371702637,38208.19109733186,161861.59760191845,197592.20109537808
ADV-0023,2024-11-01,23123.085371702637,28742.196012843022,184984.6829736211,226334.3971082211
ADV-0023,2024-12-01,23123.085371702637,40583.72872091111,208107.76834532374,266918.1258291322
ADV-0023,2025-01-01,23123.085371702637,27737.258155662934,231230.85371702636,294655.38398479513
ADV-0023,2025-02-01,23123.085371702637,34710.89619036339,254353.939088729,329366.2801751585
ADV-0023,2025-03-01,23123.085371702637,25253.45168058942,277477.02446043165,354619.73185574793
ADV-0023,2025-04-01,23123.085371702637,27040.97543027227,300600.1098321343,381660.7072860202
ADV-0023,2025-05-01,23123.085371702637,23262.872106247603,323723.1952038369,404923.5793922678
ADV-0024,2023-06-01,48824.89701030928,57280.386510871285,48824.89701030928,57280.386510871285
ADV-0024,2023-07-01,48824.89701030928,66662.9764403861,97649.79402061856,123943.36295125738
ADV-0024,2023-08-01,48824.89701030928,87499.19390923218,146474.69103092785,211442.55686048957
ADV-0024,2023-09-01,48824.89701030928,72145.3105140687,195299.58804123712,283587.86737455823
ADV-0024,2023-10-01,48824.89701030928,50351.95016421824,244124.4850515464,333939.8175387765
ADV-0024,2023-11-01,48824.89701030928,43120.34173359661,292949.3820618557,377060.1592723731
ADV-0024,2023-12-01,48824.89701030928,46935.4819879552,341774.27907216497,423995.6412603283
ADV-0024,2024-01-01,48824.89701030928,67380.94526283933,390599.17608247424,491376.5865231676
ADV-0024,2024-02-01,48824.89701030928,76877.43276947866,439424.0730927835,568254.0192926463
ADV-0024,2024-03-01,48824.89701030928,85092.14959391643,488248.9701030928,653346.1688865628
ADV-0024,2024-04-01,48824.89701030928,41754.57564205614,537073.8671134021,695100.744528619
ADV-0024,2024-05-01,48824.89701030928,65515.67515859867,585898.7641237114,760616.4196872177
ADV-0024,2024-06-01,48824.89701030928,63083.361654848486,634723.6611340207,823699.7813420661
ADV-0024,2024-07-01,48824.89701030928,71763.45961447734,683548.5581443299,895463.2409565435
ADV-0024,2024-08-01,48824.89701030928,67241.43822954028,732373.4551546392,962704.6791860837
ADV-0024,2024-09-01,48824.89701030928,73215.74462713017,781198.3521649485,1035920.423813214
ADV-0024,2024-10-01,48824.89701030928,71858.49533633085,830023.2491752577,1107778.9191495448
ADV-0024,2024-11-01,48824.89701030928,46497.47548724015,878848.146185567,1154276.394636785
ADV-0024,2024-12-01,48824.89701030928,78497.21246760385,927673.0431958763,1232773.6071043888
ADV-0024,2025-01-01,48824.89701030928,46789.058593617905,976497.9402061856,1279562.6656980067
ADV-0024,2025-02-01,48824.89701030928,73754.37188966754,1025322.8372164948,1353317.0375876743
ADV-0024,2025-03-01,48824.89701030928,60518.438016374916,1074147.7342268042,1413835.4756040492
ADV-0024,2025-04-01,48824.89701030928,65098.07431525899,1122972.6312371134,1478933.5499193082
ADV-0024,2025-05-01,48824.89701030928,83352.2087093103,1171797.5282474228,1562285.7586286184
ADV-0024,2025-06-01,48824.89701030928,82723.45553302928,1220622.425257732,1645009.2141616477
ADV-0024,2025-07-01,48824.89701030928,79347.3933857851,1269447.3222680413,1724356.6075474329
ADV-0025,2024-03-01,503932.71512195125,658932.3754943613,503932.71512195125,658932.3754943613
ADV-0025,2024-04-01,503932.71512195125,766486.8909082537,1007865.4302439025,1425419.266402615
ADV-0025,2024-05-01,503932.71512195125,660239.9545335033,1511798.1453658538,2085659.2209361182
ADV-0025,2024-06-01,503932.71512195125,829930.8914820374,2015730.860487805,2915590.1124181557
ADV-0026,2023-09-01,31389.07413642961,33370.022698759225,31389.07413642961,33370.022698759225
ADV-0026,2023-10-01,31389.07413642961,48189.630548799,62778.14827285922,81559.65324755822
ADV-0026,2023-11-01,31389.07413642961,47199.51645469023,94167.22240928882,128759.16970224844
ADV-0026,2023-12-01,31389.07413642961,42218.72467997051,125556.29654571843,170977.89438221895
ADV-0026,2024-01-01,31389.07413642961,30148.39008286532,156945.37068214803,201126.28446508426
ADV-0026,2024-02-01,31389.07413642961,26289.472874774317,188334.44481857764,227415.75733985857
ADV-0026,2024-03-01,31389.07413642961,45172.43313773919,219723.51895500725,272588.19047759776
ADV-0026,2024-04-01,31389.07413642961,27168.232485789555,251112.59309143687,299756.42296338733
ADV-0026,2024-05-01,31389.07413642961,45160.87272907236,282501.6672278665,344917.2956924597
ADV-0026,2024-06-01,31389.07413642961,35667.922408464794,313890.74136429606,380585.21810092445
ADV-0026,2024-07-01,31389.07413642961,33468.7649063014,345279.8155007257,414053.98300722585
ADV-0026,2024-08-01,31389.07413642961,46438.7141383771,376668.8896371553,460492.69714560296
ADV-0026,2024-09-01,31389.07413642961,38621.242922236874,408057.9637735849,499113.9400678398
ADV-0026,2024-10-01,31389.07413642961,37909.92997981228,439447.0379100145,537023.870047652
ADV-0026,2024-11-01,31389.07413642961,37443.8151610459,470836.11204644415,574467.6852086979
ADV-0026,2024-12-01,31389.07413642961,32544.6012943132,502225.18618287373,607012.2865030111
ADV-0026,2025-01-01,31389.07413642961,43368.8731763675,533614.2603193034,650381.1596793786
ADV-0026,2025-02-01,31389.07413642961,29453.256743174003,565003.334455733,679834.4164225527
ADV-0026,2025-03-01,31389.07413642961,47371.1541691911,596392.4085921625,727205.5705917438
