project_id,date,expected_progress,actual_progress,progress_variance,risk_level,team_size_today,weather_impact,quality_score
PROJ_024,2025-06-26,100,96.8,-3.2,Low,1,None,0.95
PROJ_024,2025-06-27,100,100.0,0.0,Low,2,Minor,0.93
PROJ_024,2025-06-30,100,96.4,-3.6,Low,1,None,0.81
PROJ_024,2025-07-01,100,100.0,0.0,Low,2,Minor,0.84
PROJ_024,2025-07-02,100,93.0,-7.0,Medium,3,Moderate,0.96
PROJ_024,2025-07-03,100,90.6,-9.4,Medium,1,None,0.82
PROJ_024,2025-07-04,100,100.0,0.0,Low,4,None,1.0
PROJ_024,2025-07-07,100,98.5,-1.5,Low,3,Minor,0.82
PROJ_024,2025-07-08,100,100.0,0.0,Low,2,Minor,0.73
PROJ_024,2025-07-09,100,100.0,0.0,Low,3,None,0.71
PROJ_024,2025-07-10,100,98.5,-1.5,Low,1,Moderate,0.72
PROJ_024,2025-07-11,100,100.0,0.0,Low,5,None,0.87
PROJ_024,2025-07-14,100,100.0,0.0,Low,5,None,0.82
PROJ_024,2025-07-15,100,100.0,0.0,Low,4,Moderate,0.92
PROJ_024,2025-07-16,100,89.9,-10.1,High,5,None,0.76
PROJ_024,2025-07-17,100,100.0,0.0,Low,3,None,0.75
PROJ_024,2025-07-18,100,90.8,-9.2,Medium,4,None,0.72
PROJ_024,2025-07-21,100,100.0,0.0,Low,2,None,0.95
PROJ_024,2025-07-22,100,95.9,-4.1,Low,5,None,0.91
PROJ_024,2025-07-23,100,93.0,-7.0,Medium,5,None,1.0
PROJ_024,2025-07-24,100,95.9,-4.1,Low,3,Minor,0.92
PROJ_024,2025-07-25,100,100.0,0.0,Low,1,None,0.96
PROJ_024,2025-07-28,100,97.3,-2.7,Low,5,None,0.81
PROJ_024,2025-07-29,100,100.0,0.0,Low,1,None,0.99
PROJ_024,2025-07-30,100,94.3,-5.7,Medium,1,None,0.75
PROJ_024,2025-07-31,100,95.0,-5.0,Low,2,None,0.98
PROJ_025,2025-05-02,100,100.0,0.0,Low,6,None,0.83
PROJ_025,2025-05-05,100,100.0,0.0,Low,3,None,0.86
PROJ_025,2025-05-06,100,98.0,-2.0,Low,5,None,0.89
PROJ_025,2025-05-07,100,100.0,0.0,Low,6,Minor,0.73
PROJ_025,2025-05-08,100,100.0,0.0,Low,4,None,0.79
PROJ_025,2025-05-09,100,99.7,-0.3,Low,7,None,0.95
PROJ_025,2025-05-12,100,95.1,-4.9,Low,3,None,0.72
PROJ_025,2025-05-13,100,99.2,-0.8,Low,6,None,0.85
PROJ_025,2025-05-14,100,95.8,-4.2,Low,4,None,0.98
PROJ_025,2025-05-15,100,89.2,-10.8,High,4,None,0.8
PROJ_025,2025-05-16,100,100.0,0.0,Low,4,Minor,0.94
PROJ_025,2025-05-19,100,100.0,0.0,Low,4,None,0.85
PROJ_025,2025-05-20,100,100.0,0.0,Low,6,Minor,0.88
PROJ_025,2025-05-21,100,97.2,-2.8,Low,4,None,0.99
PROJ_025,2025-05-22,100,95.5,-4.5,Low,4,Moderate,0.93
PROJ_025,2025-05-23,100,99.5,-0.5,Low,4,Minor,0.99
PROJ_025,2025-05-26,100,100.0,0.0,Low,5,None,0.88
PROJ_025,2025-05-27,100,100.0,0.0,Low,5,None,0.77
PROJ_025,2025-05-28,100,98.7,-1.3,Low,3,None,0.98
PROJ_025,2025-05-29,100,100.0,0.0,Low,3,Minor,0.97
PROJ_025,2025-05-30,100,99.8,-0.2,Low,4,None,0.78
PROJ_025,2025-06-02,100,100.0,0.0,Low,4,None,0.88
PROJ_025,2025-06-03,100,100.0,0.0,Low,5,Moderate,0.8
PROJ_025,2025-06-04,100,99.2,-0.8,Low,6,Minor,0.97
PROJ_025,2025-06-05,100,100.0,0.0,Low,6,None,0.85
PROJ_025,2025-06-06,100,100.0,0.0,Low,7,None,0.78
PROJ_025,2025-06-09,100,98.3,-1.7,Low,4,Minor,0.98
PROJ_025,2025-06-10,100,99.2,-0.8,Low,5,None,0.97
PROJ_025,2025-06-11,100,100.0,0.0,Low,6,None,0.9
PROJ_025,2025-06-12,100,93.7,-6.3,Medium,5,None,0.93
PROJ_025,2025-06-13,100,100.0,0.0,Low,7,None,0.98
PROJ_025,2025-06-16,100,98.1,-1.9,Low,4,None,0.84
PROJ_025,2025-06-17,100,97.5,-2.5,Low,7,None,0.93
PROJ_025,2025-06-18,100,100.0,0.0,Low,7,None,0.74
PROJ_025,2025-06-19,100,99.6,-0.4,Low,4,None,0.93
PROJ_025,2025-06-20,100,90.1,-9.9,Medium,3,Minor,0.74
PROJ_025,2025-06-23,100,100.0,0.0,Low,4,None,0.74
PROJ_025,2025-06-24,100,100.0,0.0,Low,7,Minor,0.97
PROJ_025,2025-06-25,100,100.0,0.0,Low,5,Severe,0.76
PROJ_025,2025-06-26,100,98.7,-1.3,Low,5,None,0.76
PROJ_025,2025-06-27,100,96.8,-3.2,Low,5,None,0.78
PROJ_025,2025-06-30,100,100.0,0.0,Low,3,None,0.93
PROJ_025,2025-07-01,100,95.5,-4.5,Low,3,None,0.79
PROJ_025,2025-07-02,100,99.1,-0.9,Low,5,Minor,0.81
PROJ_025,2025-07-03,100,89.1,-10.9,High,4,None,0.79
PROJ_025,2025-07-04,100,100.0,0.0,Low,4,None,0.82
PROJ_025,2025-07-07,100,91.4,-8.6,Medium,6,None,0.78
PROJ_025,2025-07-08,100,89.9,-10.1,High,3,None,0.87
PROJ_025,2025-07-09,100,100.0,0.0,Low,5,None,0.78
PROJ_025,2025-07-10,100,100.0,0.0,Low,5,None,0.93
PROJ_025,2025-07-11,100,100.0,0.0,Low,5,Severe,0.9
PROJ_025,2025-07-14,100,95.6,-4.4,Low,4,None,0.89
PROJ_025,2025-07-15,100,100.0,0.0,Low,6,None,0.85
PROJ_025,2025-07-16,100,100.0,0.0,Low,4,None,0.97
PROJ_025,2025-07-17,100,100.0,0.0,Low,7,None,0.89
PROJ_025,2025-07-18,100,100.0,0.0,Low,5,Minor,0.95
PROJ_025,2025-07-21,100,100.0,0.0,Low,7,Minor,0.77
PROJ_025,2025-07-22,100,99.4,-0.6,Low,6,None,0.77
PROJ_025,2025-07-23,100,99.7,-0.3,Low,5,Moderate,0.95
PROJ_025,2025-07-24,100,100.0,0.0,Low,6,None,0.86
PROJ_025,2025-07-25,100,100.0,0.0,Low,3,None,0.8
PROJ_025,2025-07-28,100,84.3,-15.7,High,4,None,0.77
PROJ_025,2025-07-29,100,99.3,-0.7,Low,7,None,0.76
PROJ_025,2025-07-30,100,100.0,0.0,Low,4,None,0.84
PROJ_025,2025-07-31,100,94.5,-5.5,Medium,6,None,0.97
